dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1705413600,5,4272.46,40.23,58.26,0.0,41.48,112.41,149.07,28.88
1705417200,5,3391.27,21.46,59.63,0.03,35.29,109.93,144.32,25.08
1705420800,5,3231.05,15.87,60.32,0.05,30.04,116.04,153.72,25.59
1705424400,5,3685.0,23.25,58.95,0.0,25.51,129.01,170.42,28.12
1705428000,5,4005.43,27.94,56.89,0.0,22.65,140.11,183.35,30.4
1705431600,5,4112.24,29.06,54.84,0.0,20.74,150.13,194.72,30.91
1705435200,5,4005.43,26.15,51.41,0.0,18.12,153.84,196.98,29.13
1705438800,5,3791.81,24.14,47.3,0.0,16.45,157.17,197.0,27.61
1705442400,5,3845.21,26.38,44.55,0.0,15.97,164.11,201.12,26.35
1705446000,5,4005.43,30.85,41.81,0.0,16.69,170.88,205.54,24.07
1705449600,5,4646.3,44.26,43.18,0.1,22.17,185.83,224.66,24.57
1705453200,5,2857.21,13.41,60.32,0.73,38.15,137.92,158.82,10.39
1705456800,5,2616.88,12.52,65.12,1.03,52.93,126.69,145.01,10.51
1705460400,5,2349.85,10.51,68.55,2.01,60.56,121.25,139.08,12.03
1705464000,4,1415.25,5.98,64.43,3.58,68.66,72.53,81.85,7.54
1705467600,4,1108.17,2.57,55.52,8.14,56.27,52.62,58.18,5.19
1705471200,3,1054.76,1.2,45.24,19.49,44.35,45.32,49.17,3.83
1705474800,3,1028.06,0.52,38.39,34.33,39.1,37.38,40.42,3.04
1705478400,3,907.9,0.32,35.3,35.76,36.24,27.9,30.77,2.98
1705482000,2,834.47,0.26,33.93,28.61,34.81,21.01,23.84,3.01
1705485600,2,1361.85,1.27,45.93,13.05,34.33,24.23,29.05,5.57
1705489200,3,2510.07,12.29,58.95,0.63,37.67,39.09,48.74,9.75
1705492800,4,3471.37,26.82,61.69,0.0,40.05,60.32,76.46,14.19
1705496400,5,4005.43,33.97,61.69,0.0,37.19,81.98,103.7,18.24
1705500000,5,4219.06,33.53,61.01,0.0,31.95,97.08,120.87,19.0
1705503600,5,4165.65,30.4,57.58,0.0,27.66,105.99,130.22,17.73
1705507200,5,3738.4,23.69,52.78,0.0,22.17,101.56,124.4,15.07
1705510800,5,2803.8,10.84,47.3,0.14,16.69,82.87,100.34,10.26
1705514400,4,1922.61,1.4,39.07,4.34,13.35,67.27,80.32,7.79
1705518000,4,1388.55,0.04,27.08,13.77,12.04,58.35,68.03,6.52
1705521600,4,1295.09,0.04,23.99,13.95,10.61,56.36,64.41,6.4
1705525200,4,1308.44,0.11,25.7,9.75,10.13,57.04,64.1,6.46
1705528800,4,1348.5,0.35,28.79,5.59,11.09,55.25,62.13,6.9
1705532400,4,1455.31,1.24,31.19,2.5,12.76,52.51,60.44,7.54
1705536000,4,1815.8,6.37,34.62,2.32,16.69,54.55,65.86,9.37
1705539600,4,2243.04,12.85,40.78,4.96,21.7,58.04,70.39,10.26
1705543200,4,2403.26,13.63,46.61,7.06,25.03,58.87,70.52,10.51
1705546800,4,2349.85,9.95,50.04,9.57,26.7,58.88,70.06,11.02
1705550400,3,1308.44,2.91,30.85,12.52,21.46,27.84,33.09,5.76
1705554000,2,1094.82,1.77,26.05,7.42,19.55,18.88,23.2,5.32
1705557600,2,1214.98,2.24,29.13,4.29,20.98,19.82,24.96,6.46
1705561200,2,1401.9,3.69,33.24,1.79,25.75,21.75,27.87,7.54
1705564800,2,1468.66,7.49,34.27,0.64,32.42,21.11,27.35,7.92
1705568400,2,1428.6,11.85,34.27,0.27,41.48,19.05,24.94,7.79
1705572000,2,1735.69,19.45,37.01,0.05,45.78,23.05,30.74,9.63
1705575600,3,2403.26,31.29,39.76,0.0,46.25,32.21,43.62,13.05
1705579200,3,2750.4,38.0,39.76,0.0,46.25,41.22,57.06,16.21
1705582800,4,2857.21,38.89,39.41,0.0,42.44,53.35,78.27,22.8
1705586400,4,2857.21,36.66,38.39,0.0,34.33,65.02,100.43,29.39
1705590000,4,2750.4,33.08,36.67,0.0,27.66,72.64,115.05,32.42
1705593600,5,2750.4,32.63,34.96,0.0,25.99,76.33,118.28,30.4
1705597200,5,2723.69,33.53,33.24,0.0,25.75,75.43,111.33,27.36
1705600800,5,2563.48,31.74,31.53,0.0,25.75,75.03,105.34,28.37
1705604400,5,2536.77,31.74,28.79,0.0,27.42,75.51,102.56,25.59
1705608000,4,2670.29,34.42,25.7,0.0,25.75,74.61,98.15,15.83
1705611600,4,2777.1,37.1,25.7,0.0,20.03,72.91,89.69,8.99
1705615200,4,2376.56,28.39,28.45,0.0,14.9,59.76,69.43,6.4
1705618800,3,1735.69,19.89,21.59,0.01,12.87,40.15,48.2,6.84
1705622400,3,1522.06,20.34,17.14,0.5,15.97,29.47,39.14,8.61
1705626000,3,1789.09,28.39,17.65,1.25,22.65,27.47,39.7,10.64
1705629600,3,1922.61,32.19,19.19,2.44,26.46,27.29,40.68,11.53
1705633200,2,1628.88,24.14,21.76,5.32,25.51,24.16,36.39,10.89
1705636800,2,1108.17,10.51,23.31,11.98,21.93,16.88,24.69,7.66
1705640400,2,961.3,3.91,27.08,20.74,22.41,16.31,22.62,6.84
1705644000,2,988.01,1.1,29.82,28.97,24.8,19.28,25.26,7.09
1705647600,2,1161.58,0.04,31.87,28.97,26.23,23.44,29.42,7.66
1705651200,3,1361.85,0.16,36.33,21.1,27.18,27.07,33.05,7.98
1705654800,3,1482.01,0.43,40.44,13.59,29.33,28.64,34.55,7.66
1705658400,3,1668.93,1.9,45.93,5.81,31.95,29.71,35.74,7.22
1705662000,3,1735.69,4.58,43.53,1.72,28.61,28.0,34.48,6.71
1705665600,2,1508.71,5.53,35.3,0.87,21.22,24.72,31.9,6.59
1705669200,2,1375.2,6.98,29.47,0.37,16.21,23.96,32.23,7.09
1705672800,3,1388.55,8.61,27.08,0.12,14.31,25.72,35.15,7.47
1705676400,3,1375.2,9.16,25.36,0.07,13.71,26.41,36.31,7.47
1705680000,2,1321.79,9.05,24.68,0.07,12.99,24.7,34.37,7.22
1705683600,2,1174.93,7.26,23.65,0.09,11.09,21.09,28.78,6.27
1705687200,2,1001.36,4.08,22.28,0.22,8.7,19.65,26.3,6.08
1705690800,2,961.3,2.46,21.93,0.34,7.15,20.86,27.57,6.27
1705694400,2,1041.41,2.57,21.93,0.2,6.32,23.15,29.63,6.33
1705698000,2,1068.12,2.99,20.39,0.16,5.96,23.23,29.12,6.21
1705701600,2,1028.06,3.41,18.34,0.2,6.26,21.22,26.87,6.46
1705705200,2,1054.76,4.81,17.48,0.19,7.45,19.84,26.3,7.35
1705708800,2,1335.14,11.18,17.48,1.24,10.37,22.59,31.91,9.63
1705712400,3,1735.69,19.45,19.36,2.24,14.31,25.37,37.02,11.91
1705716000,2,1815.8,20.56,21.59,3.13,16.93,24.58,37.04,13.05
1705719600,2,1482.01,14.31,23.31,6.35,18.36,20.59,32.59,13.05
1705723200,1,747.68,4.86,17.14,14.13,18.12,8.69,14.05,6.65
1705726800,1,540.73,2.74,12.0,19.49,14.9,4.68,7.36,4.02
1705730400,1,560.76,2.26,11.48,26.11,13.59,4.77,6.95,3.64
1705734000,1,587.46,1.12,12.17,30.4,11.56,5.17,7.13,3.61
1705737600,1,600.81,0.78,13.19,31.11,12.04,5.21,7.04,3.8
1705741200,1,600.81,0.57,14.57,26.46,13.83,4.97,6.82,3.96
1705744800,2,1201.63,2.54,28.1,9.39,17.17,10.74,15.29,7.92
1705748400,2,2136.23,13.63,35.3,0.33,20.27,22.11,32.25,13.3
1705752000,3,2323.15,19.0,34.27,0.02,19.55,31.14,47.0,16.21
1705755600,3,2376.56,20.56,33.24,0.01,18.12,40.95,62.87,19.0
1705759200,4,2616.88,24.59,31.87,0.0,17.64,53.11,81.55,21.53
1705762800,4,2830.51,28.39,29.82,0.0,16.93,62.42,95.51,22.55
1705766400,4,2750.4,29.5,27.08,0.0,15.02,59.49,90.27,20.77
1705770000,3,2216.34,23.25,22.96,0.0,11.44,42.42,64.36,16.72
1705773600,3,1575.47,14.75,18.34,0.01,8.58,28.91,44.35,14.31
1705777200,2,1014.71,6.71,14.57,0.1,6.79,19.45,30.72,12.54
1705780800,2,747.68,3.21,12.68,0.39,5.9,14.76,23.71,11.4
1705784400,2,660.9,2.26,12.17,0.64,5.84,13.04,20.84,10.39
1705788000,2,667.57,2.6,12.85,0.5,6.5,13.12,20.51,9.75
1705791600,2,801.09,4.97,13.54,0.16,7.87,15.09,23.59,10.13
1705795200,2,1228.33,13.3,14.57,0.73,11.09,21.31,33.19,12.03
1705798800,3,1762.39,23.92,16.28,2.5,15.5,26.8,40.89,13.55
1705802400,3,1949.31,23.92,21.59,7.51,18.12,28.45,42.9,14.31
1705806000,3,1708.98,12.85,28.45,27.18,19.55,29.17,43.17,14.44
1705809600,2,727.65,1.59,16.96,24.68,14.07,10.31,15.5,6.14
1705813200,1,520.71,0.98,12.0,16.09,11.68,4.7,7.41,3.99
1705816800,1,520.71,0.91,12.68,15.38,12.28,4.23,6.64,4.12
1705820400,1,747.68,1.29,18.34,13.23,14.31,7.07,10.38,6.27
1705824000,2,921.25,1.44,22.28,14.31,15.14,10.63,14.78,7.92
1705827600,2,988.01,1.02,25.02,20.38,15.97,14.54,18.97,8.04
1705831200,2,1148.22,1.38,29.47,23.6,17.17,18.57,24.05,8.11
1705834800,2,1281.74,0.38,33.59,17.52,16.69,20.23,27.52,8.74
1705838400,2,1255.04,0.22,29.82,15.38,14.07,20.79,30.11,9.5
1705842000,2,1228.33,0.24,27.76,13.95,12.4,22.31,33.73,10.64
1705845600,2,1241.68,0.31,27.42,11.62,11.44,24.9,38.29,11.4
1705849200,3,1281.74,0.54,27.76,8.67,10.61,27.47,42.26,12.03
1705852800,3,1255.04,0.76,28.1,6.71,9.54,27.29,41.16,11.4
1705856400,3,1108.17,0.46,25.7,7.69,8.23,25.33,36.64,10.01
1705860000,3,1014.71,0.25,23.99,8.85,7.99,27.34,38.42,9.5
1705863600,3,947.95,0.17,22.28,9.03,7.87,29.76,40.97,9.12
1705867200,3,907.9,0.22,21.42,7.42,7.75,30.01,40.89,8.87
1705870800,3,881.2,0.43,20.91,4.83,7.75,28.62,39.16,8.87
1705874400,3,881.2,1.13,20.91,2.12,8.58,27.1,37.65,9.12
1705878000,3,974.66,3.69,20.91,0.45,10.49,26.75,38.48,10.01
1705881600,3,1295.09,11.62,20.05,0.98,14.9,29.63,44.87,11.78
1705885200,3,1455.31,15.65,22.96,2.06,21.7,29.48,43.71,11.02
1705888800,3,1348.5,11.29,28.45,4.29,25.75,33.22,46.0,10.13
1705892400,3,1108.17,5.03,31.19,11.09,25.99,39.58,50.34,8.74
1705896000,3,741.0,1.49,26.73,20.03,25.51,31.86,36.27,3.58
1705899600,3,674.25,1.13,25.02,20.21,24.56,26.76,29.59,2.82
1705903200,3,687.6,1.01,26.73,20.56,25.99,26.51,29.15,2.75
1705906800,3,894.55,0.54,31.53,22.17,25.99,31.89,35.55,3.96
1705910400,3,1174.93,0.59,37.36,22.35,24.32,36.94,41.89,5.32
1705914000,3,1468.66,1.24,44.55,14.66,22.41,39.05,44.76,6.02
1705917600,3,1869.2,4.02,50.72,5.28,19.31,43.65,50.86,7.16
1705921200,3,2056.12,6.82,50.04,1.11,18.36,46.7,56.29,8.74
1705924800,3,1869.2,6.76,43.87,0.65,17.17,46.61,58.99,10.39
1705928400,3,1642.23,4.75,39.41,1.08,16.21,45.21,60.14,11.65
1705932000,3,1455.31,2.85,35.64,2.03,15.14,42.6,58.46,11.65
1705935600,3,1375.2,2.32,33.59,2.28,14.07,43.38,59.47,11.4
1705939200,3,1375.2,3.19,34.27,1.17,13.23,47.6,62.18,10.64
1705942800,4,1321.79,3.97,34.27,0.4,12.04,50.27,62.65,9.37
1705946400,4,1228.33,3.63,32.9,0.22,11.09,50.98,62.78,8.99
1705950000,3,1121.52,2.99,30.16,0.22,9.89,49.09,60.55,8.61
1705953600,3,1041.41,2.6,27.42,0.26,8.94,45.51,56.27,8.49
1705957200,3,1001.36,2.63,25.7,0.24,8.7,43.07,53.61,8.61
1705960800,3,1028.06,3.58,24.68,0.12,9.06,41.89,53.03,8.99
1705964400,3,1161.58,6.76,23.65,0.09,10.49,41.52,54.53,10.01
1705968000,3,1588.82,16.76,21.42,2.95,14.19,44.1,61.43,12.41
1705971600,3,2056.12,25.03,24.68,1.61,19.07,43.69,62.9,14.31
1705975200,3,2109.53,27.05,25.02,1.74,21.93,39.89,58.88,15.45
1705978800,3,1815.8,21.01,26.39,3.17,23.84,35.18,53.26,15.83
1705982400,2,847.82,5.81,19.54,9.12,18.36,13.8,21.12,7.6
1705986000,1,614.17,2.54,15.25,16.09,15.14,7.53,11.5,5.0
1705989600,1,600.81,1.96,15.25,20.21,15.26,6.72,10.1,4.69
1705993200,1,694.27,2.01,19.19,20.03,18.84,7.93,11.74,5.45
1705996800,2,807.76,2.85,24.33,17.52,23.84,10.02,14.28,6.33
1706000400,2,894.55,2.91,28.45,14.13,26.7,11.61,16.08,6.78
1706004000,2,1401.9,7.1,35.99,6.79,26.94,16.96,23.39,8.61
1706007600,2,2029.42,14.75,40.1,0.99,24.32,24.95,35.06,10.77
1706011200,3,2109.53,16.99,36.33,0.03,20.98,31.31,45.39,12.29
1706014800,3,2002.72,15.42,33.93,0.04,19.31,37.59,56.35,14.44
1706018400,3,1869.2,12.18,33.93,0.08,18.6,42.04,64.32,15.45
1706022000,3,1762.39,9.28,34.27,0.2,17.64,44.85,68.79,15.71
1706025600,3,1615.52,6.98,33.59,0.41,15.5,42.16,63.57,14.06
1706029200,3,1375.2,4.36,30.85,0.78,12.52,35.67,51.98,11.27
1706032800,3,1174.93,2.57,27.76,1.01,10.85,33.74,48.54,10.13
1706036400,3,1094.82,2.43,25.36,0.54,9.54,35.0,51.32,9.63
1706040000,3,1068.12,3.35,22.62,0.15,8.46,34.51,51.75,9.5
1706043600,3,1041.41,4.25,21.25,0.06,8.23,32.71,48.99,9.25
1706047200,3,1041.41,5.14,20.73,0.04,8.58,31.26,46.35,9.25
1706050800,3,1094.82,7.49,19.71,0.07,10.01,30.21,45.15,9.75
1706054400,3,1375.2,15.42,17.65,1.31,13.71,31.13,48.0,11.65
1706058000,3,1642.23,22.35,18.51,0.78,19.07,28.91,45.29,12.54
1706061600,3,1535.42,21.46,19.71,1.02,23.13,25.93,40.09,12.29
1706065200,3,1228.33,14.98,22.96,2.68,26.94,26.52,38.6,11.02
1706068800,2,720.98,1.96,27.08,6.53,28.13,24.95,29.22,3.7
1706072400,2,640.87,0.33,25.36,12.34,26.23,23.71,26.18,2.41
1706076000,2,607.49,0.18,23.65,16.45,25.51,17.45,19.49,2.31
1706079600,2,741.0,1.09,25.36,13.95,26.46,15.24,18.13,3.42
1706083200,2,1028.06,3.32,31.19,8.31,27.89,19.34,23.87,4.88
1706086800,3,1441.96,8.49,37.36,2.7,30.28,25.78,31.86,6.08
1706090400,3,2269.74,24.59,39.41,0.31,31.95,36.06,44.37,7.79
1706094000,3,3070.83,40.23,40.1,0.02,30.99,46.86,57.94,9.25
1706097600,4,3097.53,40.23,39.76,0.0,27.42,54.98,69.08,10.26
1706101200,4,2830.51,33.97,39.07,0.0,22.65,63.0,80.48,11.78
1706104800,4,2590.18,28.16,38.73,0.0,20.5,69.68,90.65,12.92
1706108400,4,2376.56,23.25,38.39,0.0,19.31,73.9,97.19,13.55
1706112000,4,2189.64,19.89,38.04,0.0,17.88,73.44,96.74,13.17
1706115600,4,1976.01,16.09,37.01,0.0,15.26,70.22,89.56,11.27
1706119200,4,1762.39,11.29,35.64,0.0,13.23,69.75,85.83,10.39
1706122800,4,1548.77,6.76,32.9,0.01,11.56,69.86,83.5,10.01
1706126400,4,1388.55,5.09,29.47,0.01,10.49,67.84,79.73,9.37
1706130000,4,1241.68,4.97,27.42,0.02,10.25,63.78,73.69,8.11
1706133600,4,1148.22,5.31,27.08,0.04,10.85,59.29,67.69,6.65
1706137200,4,1188.28,6.87,27.08,0.08,12.87,56.62,65.37,6.27
1706140800,4,1455.31,12.63,27.08,2.19,17.4,56.13,67.33,7.16
1706144400,4,1628.88,14.53,31.53,6.08,23.37,52.9,64.22,7.41
1706148000,4,1548.77,10.39,37.01,11.18,26.94,51.03,62.11,7.92
1706151600,4,1335.14,5.36,39.07,17.88,28.13,50.3,59.89,6.46
1706155200,3,814.44,1.61,29.82,20.56,23.84,29.17,32.76,2.47
1706158800,2,687.6,1.01,27.42,19.67,21.22,23.03,25.19,1.68
1706162400,2,634.19,0.71,26.05,19.67,20.98,19.12,21.03,1.68
1706166000,2,647.54,0.68,27.76,20.56,27.42,15.21,17.49,2.41
1706169600,2,714.3,0.82,30.85,21.1,31.47,14.06,17.03,3.36
1706173200,2,847.82,0.99,34.96,18.24,32.9,14.47,17.93,4.05
1706176800,2,1455.31,3.16,45.93,7.33,29.8,20.9,26.63,6.65
1706180400,3,2269.74,11.29,51.41,0.48,25.75,31.05,40.08,9.25
1706184000,3,2590.18,15.65,48.67,0.05,21.7,40.76,52.92,10.89
1706187600,4,2670.29,14.53,47.98,0.05,19.79,51.49,67.59,12.92
1706191200,4,2643.59,13.19,45.93,0.05,19.07,61.14,81.89,14.06
1706194800,4,2510.07,11.06,45.24,0.08,17.64,67.07,90.61,13.81
1706198400,4,2376.56,10.17,44.55,0.09,15.97,67.43,90.74,12.67
1706202000,4,2269.74,9.16,43.18,0.09,13.83,64.72,85.0,11.4
1706205600,4,2082.82,6.03,41.47,0.24,12.16,63.8,81.75,11.91
1706209200,4,1815.8,2.35,37.36,1.5,10.85,63.83,80.38,12.03
1706212800,4,1548.77,0.42,31.19,6.08,9.89,63.15,77.96,11.15
1706216400,4,1401.9,0.09,27.08,11.09,10.13,64.23,77.75,10.39
1706220000,4,1375.2,0.07,27.08,13.23,11.56,67.19,79.9,9.88
1706223600,4,1548.77,0.39,31.53,8.05,13.95,74.18,87.37,10.13
1706227200,5,2002.72,5.09,39.41,1.9,19.55,84.08,99.49,11.27
1706230800,5,2189.64,10.95,45.93,0.89,29.56,81.17,94.62,10.26
1706234400,5,2243.04,13.97,49.35,0.65,35.76,79.09,91.86,10.51
1706238000,4,1976.01,10.84,50.72,1.37,40.05,74.52,86.71,10.13
1706241600,4,1134.87,1.2,41.81,21.64,44.35,51.94,57.94,4.81
1706245200,3,854.49,1.93,35.3,38.62,41.48,39.2,43.03,3.04
1706248800,3,654.22,2.6,28.1,47.92,31.95,26.51,29.12,2.12
1706252400,2,534.06,2.07,21.25,47.21,24.08,16.05,18.37,2.01
1706256000,2,534.06,1.23,20.39,50.07,24.08,13.64,15.99,2.18
1706259600,2,600.81,0.77,22.28,50.78,24.8,15.5,17.85,2.25
1706263200,2,1068.12,0.59,32.22,37.19,22.41,20.29,24.25,4.62
1706266800,2,1588.82,0.31,41.81,19.49,20.74,24.7,30.79,6.9
1706270400,3,1695.63,0.43,41.81,13.23,20.03,27.83,36.36,8.49
1706274000,3,1789.09,0.75,42.84,9.66,19.07,34.58,47.62,11.15
1706277600,3,2082.82,1.76,45.93,4.65,18.84,48.02,67.46,13.43
1706281200,4,2429.96,4.81,48.67,1.04,18.6,66.19,91.19,14.57
1706284800,4,2483.37,6.65,47.98,0.41,16.93,74.16,96.8,12.92
1706288400,4,2002.72,3.19,43.53,1.63,14.31,64.05,79.68,9.88
1706292000,4,1468.66,0.35,34.96,7.69,12.64,53.73,64.71,8.61
1706295600,3,1161.58,0.03,27.08,14.31,11.8,48.53,57.43,8.04
1706299200,3,1094.82,0.02,23.65,17.34,10.73,47.98,56.4,7.66
1706302800,3,1108.17,0.01,21.93,18.78,9.54,48.91,57.2,7.6
1706306400,3,1134.87,0.02,21.42,18.6,8.82,49.86,58.61,7.85
1706310000,4,1214.98,0.09,22.96,14.66,9.66,51.1,61.25,8.04
1706313600,4,1468.66,3.44,26.73,9.83,12.87,54.89,67.61,8.61
1706317200,3,1495.36,8.49,27.08,15.02,18.84,49.14,59.92,7.35
1706320800,3,1468.66,8.94,29.13,28.25,23.13,45.45,54.96,7.54
1706324400,3,1308.44,5.59,28.45,60.8,27.42,45.81,54.4,7.85
1706328000,3,680.92,2.04,15.25,80.82,23.84,27.54,31.56,3.2
1706331600,2,540.73,1.08,12.17,77.25,20.5,20.08,22.6,2.56
1706335200,2,527.38,0.75,13.71,66.52,20.74,16.33,18.3,2.69
1706338800,2,527.38,0.91,14.91,57.22,19.55,12.73,14.5,2.63
1706342400,2,547.41,1.31,14.91,57.22,18.36,11.86,13.68,2.66
1706346000,2,594.14,1.42,15.08,57.22,16.69,11.61,13.55,2.85
1706349600,2,1161.58,2.15,26.05,45.42,14.31,18.16,22.47,6.14
1706353200,3,1789.09,0.87,41.47,25.39,15.02,28.79,36.95,9.75
1706356800,3,1869.2,0.13,43.87,17.17,15.26,37.16,49.16,11.78
1706360400,3,1789.09,0.09,41.47,17.88,15.02,44.73,59.88,13.05
1706364000,4,1695.63,0.02,37.36,22.71,14.07,50.94,67.72,12.92
1706367600,4,1628.88,0.01,33.93,27.18,12.99,56.23,73.71,12.41
1706371200,4,1548.77,0.01,31.53,28.61,11.92,58.91,75.45,11.27
1706374800,4,1361.85,0.0,27.76,30.76,10.37,57.14,70.66,9.63
1706378400,4,1161.58,0.0,22.28,34.33,9.06,54.71,66.25,8.49
1706382000,4,974.66,0.0,17.48,37.55,8.11,50.59,60.73,7.41
1706385600,3,867.84,0.0,15.25,38.27,7.63,45.71,54.56,6.65
1706389200,3,827.79,0.0,14.91,36.48,7.87,42.93,50.51,5.89
1706392800,3,814.44,0.0,15.42,33.97,9.06,42.33,48.51,5.07
1706396400,3,894.55,0.01,17.65,29.68,10.73,44.92,51.1,5.19
1706400000,4,1174.93,1.75,22.62,29.33,14.31,54.66,62.7,5.7
1706403600,4,1482.01,4.19,28.45,45.78,19.79,65.09,74.18,6.46
1706407200,4,1588.82,3.46,32.56,66.52,24.32,71.62,81.41,7.79
1706410800,4,1428.6,1.76,30.85,79.39,27.18,71.9,81.23,7.79
1706414400,3,787.73,0.55,18.51,75.82,22.17,31.56,34.92,3.36
1706418000,2,627.52,0.34,14.91,64.37,17.88,13.92,15.71,2.44
1706421600,1,594.14,0.16,15.59,57.94,18.36,9.49,11.01,2.28
1706425200,2,627.52,0.06,18.16,55.79,20.98,9.76,11.52,2.53
1706428800,2,727.65,0.05,21.59,52.93,23.13,12.15,14.43,3.2
1706432400,2,907.9,0.02,24.68,50.07,22.41,15.7,18.47,3.89
1706436000,3,1562.12,0.09,36.67,36.84,19.55,25.09,29.87,6.4
1706439600,3,2483.37,0.41,54.84,16.63,19.07,40.66,49.4,9.88
1706443200,4,2910.61,1.37,61.69,6.62,19.55,57.01,70.75,13.17
1706446800,4,2937.32,1.62,61.69,4.74,20.03,70.61,89.24,16.47
1706450400,5,2883.91,0.95,57.58,6.08,20.03,82.64,104.06,17.23
1706454000,5,2883.91,0.52,52.78,8.23,18.6,94.34,117.16,16.72
1706457600,5,3070.83,1.47,51.41,4.78,15.74,104.18,127.46,15.83
1706461200,5,3150.94,3.86,50.04,0.92,13.11,106.82,128.48,14.69
1706464800,5,3044.13,4.92,45.24,0.34,11.8,107.6,128.79,15.83
1706468400,5,2670.29,3.74,38.73,0.51,10.49,104.02,124.51,16.21
1706472000,5,2269.74,2.15,31.87,1.08,9.3,97.04,115.66,15.45
1706475600,5,2002.72,1.2,27.76,2.26,8.82,91.72,108.49,14.69
1706479200,5,1922.61,0.69,27.76,4.65,10.13,88.41,103.55,13.55
1706482800,5,2082.82,1.05,31.87,4.65,13.11,87.93,103.3,12.79
1706486400,5,2643.59,5.09,41.81,3.26,19.55,92.96,111.59,13.81
1706490000,5,2830.51,5.76,52.09,12.52,30.28,87.76,104.53,12.67
1706493600,5,3231.05,6.59,61.01,28.25,40.53,96.97,115.61,14.06
1706497200,5,3364.56,5.42,63.06,65.09,50.07,109.51,129.77,14.82
1706500800,5,2456.67,0.84,52.78,70.81,55.31,80.65,94.86,10.64
1706504400,4,1695.63,0.19,43.87,49.35,52.93,52.57,61.55,7.47
1706508000,3,1375.2,0.04,41.47,39.34,50.54,43.17,49.29,6.14
1706511600,4,1602.17,0.0,42.5,36.12,43.39,53.51,59.63,7.16
1706515200,5,2349.85,0.02,54.84,25.75,40.05,78.63,87.49,9.88
1706518800,5,3417.97,1.48,71.29,9.3,41.48,95.17,106.59,12.41
1706522400,5,5126.95,13.52,85.0,0.66,46.73,108.0,121.74,15.07
1706526000,5,6355.29,26.82,91.85,0.01,50.54,121.21,137.52,16.72
1706529600,5,6675.72,29.95,101.45,0.0,50.07,132.62,152.18,17.23
1706533200,5,5821.23,24.36,102.82,0.0,41.01,133.7,157.69,17.73
1706536800,5,5393.98,23.92,97.33,0.0,34.81,140.05,170.78,22.04
1706540400,5,5714.42,28.61,94.59,0.0,34.81,160.97,199.63,30.15
1706544000,5,6729.13,38.89,97.33,0.0,38.15,191.72,235.97,36.48
1706547600,5,7690.43,47.39,95.96,0.0,35.76,215.69,259.0,33.94
1706551200,5,8224.49,50.07,90.48,0.0,29.8,230.83,270.88,28.63
1706554800,5,8010.86,44.26,79.51,0.0,22.41,231.87,261.67,22.04
1706558400,5,6835.94,31.29,65.12,0.0,16.21,207.36,229.25,17.23
1706562000,5,5233.76,19.0,52.09,0.0,12.4,175.17,191.94,14.57
1706565600,5,4112.24,13.08,43.53,0.0,11.32,151.91,166.46,13.3
1706569200,5,3578.19,13.97,39.41,0.05,12.87,136.45,152.05,13.3
1706572800,5,3952.03,25.26,41.13,5.19,18.84,135.67,156.87,16.47
1706576400,5,3578.19,19.0,58.26,9.75,29.09,102.72,121.36,14.06
1706580000,5,3791.81,18.33,73.34,12.7,39.1,97.12,115.53,14.44
1706583600,5,4005.43,11.96,91.85,16.99,50.07,103.67,123.01,15.83
1706587200,5,2910.61,7.1,95.96,10.64,79.15,79.46,93.67,10.01
1706590800,5,2616.88,6.26,106.93,5.23,84.88,80.45,95.13,9.75
1706594400,5,2109.53,2.12,93.22,5.81,60.08,78.76,92.5,10.01
1706598000,5,2803.8,8.38,79.51,1.52,41.01,94.57,111.35,15.33
1706601600,5,4539.49,29.5,85.0,0.01,46.25,127.32,152.24,25.08
1706605200,5,7049.56,67.06,101.45,0.0,71.53,169.31,201.92,40.02
1706608800,5,10360.72,121.59,124.75,0.0,102.04,215.75,253.95,53.2
1706612400,5,11962.89,150.2,132.98,0.0,101.09,243.45,283.98,49.65
1706616000,5,10467.53,121.59,132.98,0.0,83.92,231.8,268.59,34.45
1706619600,5,5233.76,43.36,123.38,0.0,75.34,159.38,180.11,14.44
1706623200,5,4806.52,35.32,115.16,0.0,60.56,159.68,183.21,15.2
1706626800,5,5233.76,37.55,112.41,0.0,52.45,173.96,203.06,18.24
1706630400,5,6782.53,54.54,111.04,0.0,47.68,207.8,246.45,25.08
1706634000,5,7904.05,73.31,105.56,0.0,42.44,229.55,271.0,29.89
1706637600,5,7690.43,74.21,94.59,0.0,38.15,224.56,259.02,32.93
1706641200,5,7263.18,71.53,89.11,0.0,37.19,221.89,250.53,36.98
1706644800,5,7263.18,72.42,83.63,0.0,36.72,231.14,256.52,38.5
1706648400,5,7156.37,72.42,76.77,0.0,36.24,240.56,263.85,38.5
1706652000,5,6942.75,70.63,71.29,0.0,34.81,241.92,265.91,35.46
1706655600,5,6568.91,67.95,64.43,0.0,32.42,236.15,259.91,25.59
1706659200,5,6195.07,68.84,59.63,0.02,33.86,221.37,245.82,20.01
1706662800,5,4058.84,42.02,74.03,0.55,38.15,155.16,170.53,10.13
1706666400,5,3685.0,35.32,76.09,1.74,41.48,130.49,145.62,9.5
1706670000,5,3204.35,23.92,76.09,4.38,45.3,106.03,120.7,10.01
